"dma1_id","chan1_id","chan2_id","sales1_id","a","b","npv","sp","npv_p","bdgt_id","dma1_name","chan1_name","sales1_name","chan2_name","dim","cpp"
1,6,6,9,12083208.52477,7.19784250102129e-06,10869168.11,195081.0631,10975357.6607841,"1_6_6","National","Retail Total","Consumer Savings - Total Balances","Paid Search","National_Retail Total_Consumer Savings - Total Balances_Paid Search",0.611073376
1,6,6,7,254.673359082286,1.21250164076919e-05,249.3656947,195081.0631,251.020283179495,"1_6_6","National","Retail Total","Consumer Savings - New Savings Accounts","Paid Search","National_Retail Total_Consumer Savings - New Savings Accounts_Paid Search",0.611073376
1,6,8,6,200.208552271324,5.32789044664923e-06,140.4890048,27241.04104,139.775744781036,"1_6_8","National","Retail Total","Consumer Checking - New Checking Accounts","Magazine","National_Retail Total_Consumer Checking - New Checking Accounts_Magazine",0.119977895
1,6,8,8,764275.993250744,3.47693663779061e-06,417219.0841,27241.04104,408798.215633913,"1_6_8","National","Retail Total","Consumer Checking - Total Balances","Magazine","National_Retail Total_Consumer Checking - Total Balances_Magazine",0.119977895
1,6,8,9,4679522.98862734,4.55850572155237e-06,3017251.263,27241.04104,2968398.78653781,"1_6_8","National","Retail Total","Consumer Savings - Total Balances","Magazine","National_Retail Total_Consumer Savings - Total Balances_Magazine",0.119977895
1,6,9,7,1.78815112084084,1.48972917104337e-05,0.653472729,4107.916667,0.631090165762457,"1_6_9","National","Retail Total","Consumer Savings - New Savings Accounts","Outdoor","National_Retail Total_Consumer Savings - New Savings Accounts_Outdoor",0.134547936
1,6,9,9,26950.213946539,6.886143647803e-06,5110.093563,4107.916667,4904.23086009569,"1_6_9","National","Retail Total","Consumer Savings - Total Balances","Outdoor","National_Retail Total_Consumer Savings - Total Balances_Outdoor",0.134547936
1,6,9,6,3.76397705017014,2.49477263492278e-05,2.006655409,4107.916667,1.97047123462935,"1_6_9","National","Retail Total","Consumer Checking - New Checking Accounts","Outdoor","National_Retail Total_Consumer Checking - New Checking Accounts_Outdoor",0.134547936
1,7,3,6,4404.61342904384,2.49155452210366e-07,1699,1955902.756,1628.08375269354,"1_7_3","National","Card Total","Consumer Checking - New Checking Accounts","Television","National_Card Total_Consumer Checking - New Checking Accounts_Television",1
1,7,3,7,2066.20563289673,1.0425812671436e-06,1797.321218,1955902.756,1801.99815313482,"1_7_3","National","Card Total","Consumer Savings - New Savings Accounts","Television","National_Card Total_Consumer Savings - New Savings Accounts_Television",1
1,7,5,6,828.863332453438,9.1717964882252e-08,296.4125504,39722.6275,292.330864720116,"1_7_5","National","Card Total","Consumer Checking - New Checking Accounts","Newspaper","National_Card Total_Consumer Checking - New Checking Accounts_Newspaper",0.008232192
1,7,8,6,894.42856037786,2.85067024201111e-07,532.323017,234965.5279,529.001283376024,"1_7_8","National","Card Total","Consumer Checking - New Checking Accounts","Magazine","National_Card Total_Consumer Checking - New Checking Accounts_Magazine",0.074073514
1,8,1,5,337.878994064134,9.04817888683561e-08,265.248626,90933.07125,265.733176249554,"1_8_1","National","Business","Business Checking - New Checking Accounts","Online Display","National_Business_Business Checking - New Checking Accounts_Online Display",0.005352086
1,8,2,5,410.466007953609,2.45757594700237e-07,188.8753485,49997.51375,186.990562259818,"1_8_2","National","Business","Business Checking - New Checking Accounts","Online Video","National_Business_Business Checking - New Checking Accounts_Online Video",0.019931938
1,8,4,5,1183.60529840768,0.000316006701129522,177.5345941,137755.799,173.720210893417,"1_8_4","National","Business","Business Checking - New Checking Accounts","Radio","National_Business_Business Checking - New Checking Accounts_Radio",267.8666828
1,8,5,5,219.058887648007,1.04623662350866e-06,55.20660125,12140.04104,54.453293393833,"1_8_5","National","Business","Business Checking - New Checking Accounts","Newspaper","National_Business_Business Checking - New Checking Accounts_Newspaper",0.043741177
1,9,5,7,207.969323832103,4.83947834504457e-06,36.15227935,8141.112292,34.7408273487295,"1_9_5","National","Corporate Total","Consumer Savings - New Savings Accounts","Newspaper","National_Corporate Total_Consumer Savings - New Savings Accounts_Newspaper",0.206318915
